Timestamp,Frame,Count,FPS,Avg_Confidence
2025-12-29 15:52:53.334,1031,3,49.3,0.64
2025-12-29 15:52:53.385,1032,2,46.0,0.69
2025-12-29 15:52:53.428,1033,2,42.7,0.68
2025-12-29 15:52:53.467,1034,2,44.9,0.72
2025-12-29 15:52:53.634,1035,2,40.4,0.66
2025-12-29 15:52:53.677,1036,2,50.0,0.64
2025-12-29 15:52:53.724,1037,2,38.8,0.55
2025-12-29 15:52:53.772,1038,2,39.9,0.48
2025-12-29 15:52:53.813,1039,2,49.4,0.52
2025-12-29 15:52:53.855,1040,2,49.7,0.58
2025-12-29 15:52:53.903,1041,3,43.9,0.57
2025-12-29 15:52:53.958,1042,2,35.0,0.64
2025-12-29 15:52:54.004,1043,3,45.0,0.63
2025-12-29 15:52:54.044,1044,1,51.8,0.65
2025-12-29 15:52:54.078,1045,1,57.5,0.45
2025-12-29 15:52:54.123,1046,0,50.1,0.0
2025-12-29 15:52:54.170,1047,0,48.1,0.0
2025-12-29 15:52:54.207,1048,0,53.0,0.0
2025-12-29 15:52:54.254,1049,0,59.3,0.0
2025-12-29 15:52:54.370,1050,1,48.4,0.66
2025-12-29 15:52:54.425,1051,0,50.1,0.0
2025-12-29 15:52:54.472,1052,0,40.2,0.0
2025-12-29 15:52:54.523,1053,0,40.4,0.0
2025-12-29 15:52:54.557,1054,0,54.0,0.0
2025-12-29 15:52:54.601,1055,0,58.7,0.0
2025-12-29 15:52:54.635,1056,0,64.6,0.0
2025-12-29 15:52:54.677,1057,0,50.0,0.0
2025-12-29 15:52:54.711,1058,0,65.0,0.0
2025-12-29 15:52:54.753,1059,0,40.3,0.0
2025-12-29 15:52:54.805,1060,0,41.7,0.0
2025-12-29 15:52:54.844,1061,0,50.2,0.0
2025-12-29 15:52:54.893,1062,0,38.2,0.0
2025-12-29 15:52:54.942,1063,1,46.1,0.69
2025-12-29 15:52:54.990,1064,0,46.1,0.0
2025-12-29 15:52:55.076,1065,0,51.0,0.0
2025-12-29 15:52:55.121,1066,0,41.2,0.0
2025-12-29 15:52:55.171,1067,1,44.4,0.74
2025-12-29 15:52:55.212,1068,0,48.6,0.0
2025-12-29 15:52:55.259,1069,0,48.8,0.0
2025-12-29 15:52:55.312,1070,1,42.7,0.42
2025-12-29 15:52:55.357,1071,3,58.6,0.62
2025-12-29 15:52:55.417,1072,2,34.7,0.56
2025-12-29 15:52:55.457,1073,0,64.4,0.0
2025-12-29 15:52:55.501,1074,2,52.7,0.52
2025-12-29 15:52:55.551,1075,3,40.0,0.54
2025-12-29 15:52:55.599,1076,1,51.9,0.55
2025-12-29 15:52:55.644,1077,1,47.9,0.42
2025-12-29 15:52:55.686,1078,0,43.0,0.0
2025-12-29 15:52:55.740,1079,2,43.1,0.47
2025-12-29 15:52:55.852,1080,1,44.3,0.78
2025-12-29 15:52:55.898,1081,3,46.6,0.46
2025-12-29 15:52:55.952,1082,2,41.5,0.49
2025-12-29 15:52:55.999,1083,2,49.7,0.62
2025-12-29 15:52:56.047,1084,2,42.1,0.64
2025-12-29 15:52:56.102,1085,2,35.1,0.56
2025-12-29 15:52:56.141,1086,2,47.0,0.62
2025-12-29 15:52:56.197,1087,1,46.6,0.75
2025-12-29 15:52:56.235,1088,1,55.4,0.72
2025-12-29 15:52:56.286,1089,1,48.3,0.75
2025-12-29 15:52:56.322,1090,2,57.9,0.6
2025-12-29 15:52:56.366,1091,2,50.9,0.61
2025-12-29 15:52:56.415,1092,3,42.6,0.67
2025-12-29 15:52:56.478,1093,2,32.8,0.58
2025-12-29 15:52:56.525,1094,1,49.2,0.71
2025-12-29 15:52:56.621,1095,1,44.3,0.73
2025-12-29 15:52:56.662,1096,1,44.7,0.68
2025-12-29 15:52:56.703,1097,1,52.6,0.62
2025-12-29 15:52:56.752,1098,1,37.8,0.59
2025-12-29 15:52:56.805,1099,1,45.6,0.55
2025-12-29 15:52:56.844,1100,1,51.0,0.51
2025-12-29 15:52:56.886,1101,0,48.4,0.0
2025-12-29 15:52:56.934,1102,1,40.9,0.53
2025-12-29 15:52:56.979,1103,1,37.9,0.78
2025-12-29 15:52:57.024,1104,1,46.9,0.54
2025-12-29 15:52:57.067,1105,1,44.6,0.53
2025-12-29 15:52:57.111,1106,1,47.6,0.51
2025-12-29 15:52:57.153,1107,0,40.3,0.0
2025-12-29 15:52:57.207,1108,2,41.2,0.45
2025-12-29 15:52:57.247,1109,2,44.3,0.55
2025-12-29 15:52:57.368,1110,1,37.1,0.74
2025-12-29 15:52:57.416,1111,4,33.9,0.57
2025-12-29 15:52:57.457,1112,3,47.9,0.57
2025-12-29 15:52:57.498,1113,3,48.3,0.49
2025-12-29 15:52:57.537,1114,2,48.5,0.65
2025-12-29 15:52:57.584,1115,2,42.3,0.62
2025-12-29 15:52:57.628,1116,2,50.1,0.7
2025-12-29 15:52:57.675,1117,4,50.5,0.55
2025-12-29 15:52:57.718,1118,2,48.5,0.62
2025-12-29 15:52:57.759,1119,1,58.5,0.67
2025-12-29 15:52:57.806,1120,2,43.9,0.66
2025-12-29 15:52:57.850,1121,2,42.0,0.62
2025-12-29 15:52:57.891,1122,2,44.0,0.71
2025-12-29 15:52:57.938,1123,2,45.3,0.7
2025-12-29 15:52:57.981,1124,2,42.9,0.61
2025-12-29 15:52:58.078,1125,3,44.3,0.57
2025-12-29 15:52:58.128,1126,2,45.6,0.51
2025-12-29 15:52:58.170,1127,1,40.3,0.59
2025-12-29 15:52:58.220,1128,2,46.9,0.51
2025-12-29 15:52:58.277,1129,2,35.4,0.56
2025-12-29 15:52:58.318,1130,2,49.3,0.48
2025-12-29 15:52:58.366,1131,1,44.5,0.44
2025-12-29 15:52:58.414,1132,0,44.2,0.0
2025-12-29 15:52:58.451,1133,1,60.4,0.43
2025-12-29 15:52:58.503,1134,1,41.3,0.47
2025-12-29 15:52:58.548,1135,0,58.1,0.0
2025-12-29 15:52:58.594,1136,0,49.0,0.0
2025-12-29 15:52:58.639,1137,2,44.6,0.49
2025-12-29 15:52:58.678,1138,0,71.8,0.0
2025-12-29 15:52:58.722,1139,0,49.4,0.0
2025-12-29 15:52:58.852,1140,0,53.8,0.0
2025-12-29 15:52:58.892,1141,0,44.0,0.0
2025-12-29 15:52:58.931,1142,1,49.5,0.76
2025-12-29 15:52:58.975,1143,1,49.3,0.82
2025-12-29 15:52:59.025,1144,1,43.1,0.82
2025-12-29 15:52:59.070,1145,1,47.0,0.82
2025-12-29 15:52:59.131,1146,1,34.6,0.77
2025-12-29 15:52:59.176,1147,1,47.6,0.8
2025-12-29 15:52:59.216,1148,1,49.2,0.6
2025-12-29 15:52:59.261,1149,1,45.2,0.49
2025-12-29 15:52:59.310,1150,0,43.0,0.0
2025-12-29 15:52:59.360,1151,0,50.5,0.0
2025-12-29 15:52:59.402,1152,0,47.6,0.0
2025-12-29 15:52:59.443,1153,1,46.0,0.41
2025-12-29 15:52:59.491,1154,1,40.6,0.5
2025-12-29 15:52:59.568,1155,0,47.2,0.0
2025-12-29 15:52:59.618,1156,0,47.5,0.0
2025-12-29 15:52:59.659,1157,0,50.1,0.0
2025-12-29 15:52:59.696,1158,0,51.7,0.0
2025-12-29 15:52:59.739,1159,0,49.2,0.0
2025-12-29 15:52:59.784,1160,0,54.1,0.0
2025-12-29 15:52:59.821,1161,0,51.6,0.0
2025-12-29 15:52:59.858,1162,0,65.6,0.0
2025-12-29 15:52:59.889,1163,0,64.3,0.0
2025-12-29 15:52:59.928,1164,0,47.9,0.0
2025-12-29 15:52:59.968,1165,0,71.2,0.0
2025-12-29 15:53:00.014,1166,0,52.4,0.0
2025-12-29 15:53:00.052,1167,0,56.7,0.0
2025-12-29 15:53:00.089,1168,0,51.3,0.0
2025-12-29 15:53:00.129,1169,0,44.2,0.0
2025-12-29 15:53:00.255,1170,0,49.5,0.0
2025-12-29 15:53:00.297,1171,0,50.1,0.0
2025-12-29 15:53:00.350,1172,0,54.6,0.0
2025-12-29 15:53:00.393,1173,0,47.9,0.0
2025-12-29 15:53:00.440,1174,0,54.6,0.0
2025-12-29 15:53:00.490,1175,0,43.0,0.0
2025-12-29 15:53:00.533,1176,0,52.8,0.0
2025-12-29 15:53:00.578,1177,0,45.2,0.0
2025-12-29 15:53:00.618,1178,1,59.7,0.67
2025-12-29 15:53:00.654,1179,1,57.1,0.68
2025-12-29 15:53:00.700,1180,1,50.4,0.68
2025-12-29 15:53:00.736,1181,1,64.3,0.7
2025-12-29 15:53:00.793,1182,1,38.3,0.65
2025-12-29 15:53:00.854,1183,1,32.6,0.68
2025-12-29 15:53:00.892,1184,1,44.4,0.65
2025-12-29 15:53:00.958,1185,1,46.4,0.43
2025-12-29 15:53:01.011,1186,0,66.4,0.0
2025-12-29 15:53:01.044,1187,0,64.2,0.0
2025-12-29 15:53:01.083,1188,1,55.4,0.63
2025-12-29 15:53:01.139,1189,1,38.5,0.83
2025-12-29 15:53:01.189,1190,0,43.8,0.0
2025-12-29 15:53:01.230,1191,0,44.2,0.0
2025-12-29 15:53:01.286,1192,0,40.4,0.0
2025-12-29 15:53:01.320,1193,0,54.1,0.0
2025-12-29 15:53:01.366,1194,0,48.8,0.0
2025-12-29 15:53:01.415,1195,0,57.1,0.0
2025-12-29 15:53:01.459,1196,0,46.6,0.0
2025-12-29 15:53:01.507,1197,0,50.5,0.0
2025-12-29 15:53:01.560,1198,1,44.2,0.55
2025-12-29 15:53:01.611,1199,0,46.3,0.0
2025-12-29 15:53:01.718,1200,0,54.8,0.0
2025-12-29 15:53:01.761,1201,0,43.2,0.0
2025-12-29 15:53:01.810,1202,1,64.7,0.41
2025-12-29 15:53:01.857,1203,0,47.1,0.0
2025-12-29 15:53:01.900,1204,2,46.8,0.66
2025-12-29 15:53:01.938,1205,1,45.0,0.48
2025-12-29 15:53:01.973,1206,0,72.0,0.0
2025-12-29 15:53:02.006,1207,0,67.2,0.0
2025-12-29 15:53:02.048,1208,1,64.0,0.42
2025-12-29 15:53:02.090,1209,0,44.8,0.0
2025-12-29 15:53:02.139,1210,2,50.4,0.45
2025-12-29 15:53:02.178,1211,0,50.4,0.0
2025-12-29 15:53:02.219,1212,0,47.0,0.0
2025-12-29 15:53:02.261,1213,0,55.1,0.0
2025-12-29 15:53:02.299,1214,1,45.0,0.47
2025-12-29 15:53:02.376,1215,0,66.8,0.0
2025-12-29 15:53:02.422,1216,0,43.7,0.0
2025-12-29 15:53:02.457,1217,1,53.1,0.54
2025-12-29 15:53:02.494,1218,1,53.8,0.44
2025-12-29 15:53:02.545,1219,1,49.5,0.4
2025-12-29 15:53:02.591,1220,1,40.4,0.55
2025-12-29 15:53:02.634,1221,1,65.7,0.53
2025-12-29 15:53:02.667,1222,0,69.0,0.0
2025-12-29 15:53:02.705,1223,0,68.2,0.0
2025-12-29 15:53:02.749,1224,0,68.3,0.0
2025-12-29 15:53:02.785,1225,0,50.1,0.0
2025-12-29 15:53:02.825,1226,1,51.8,0.45
2025-12-29 15:53:02.866,1227,0,48.4,0.0
2025-12-29 15:53:02.913,1228,0,42.8,0.0
2025-12-29 15:53:02.955,1229,0,46.4,0.0
2025-12-29 15:53:03.037,1230,0,56.1,0.0
2025-12-29 15:53:03.084,1231,0,51.3,0.0
2025-12-29 15:53:03.127,1232,0,42.3,0.0
2025-12-29 15:53:03.175,1233,0,56.7,0.0
2025-12-29 15:53:03.229,1234,3,34.8,0.51
2025-12-29 15:53:03.283,1235,0,39.7,0.0
2025-12-29 15:53:03.329,1236,2,40.4,0.53
2025-12-29 15:53:03.379,1237,0,44.9,0.0
2025-12-29 15:53:03.416,1238,1,60.4,0.59
2025-12-29 15:53:03.460,1239,0,47.8,0.0
2025-12-29 15:53:03.507,1240,2,46.9,0.5
2025-12-29 15:53:03.558,1241,2,44.0,0.51
2025-12-29 15:53:03.603,1242,1,40.4,0.41
2025-12-29 15:53:03.644,1243,1,38.4,0.41
2025-12-29 15:53:03.694,1244,0,68.6,0.0
2025-12-29 15:53:03.745,1245,1,59.5,0.51
2025-12-29 15:53:03.783,1246,2,58.5,0.53
2025-12-29 15:53:03.821,1247,0,60.2,0.0
2025-12-29 15:53:03.877,1248,0,36.9,0.0
2025-12-29 15:53:03.923,1249,0,58.2,0.0
2025-12-29 15:53:03.968,1250,1,42.2,0.58
2025-12-29 15:53:04.009,1251,1,63.4,0.45
2025-12-29 15:53:04.048,1252,1,47.9,0.47
2025-12-29 15:53:04.096,1253,1,48.1,0.47
2025-12-29 15:53:04.149,1254,0,45.4,0.0
2025-12-29 15:53:04.206,1255,1,45.0,0.51
2025-12-29 15:53:04.256,1256,2,39.5,0.43
2025-12-29 15:53:04.297,1257,1,63.4,0.53
2025-12-29 15:53:04.350,1258,1,41.1,0.41
2025-12-29 15:53:04.382,1259,0,59.9,0.0
2025-12-29 15:53:04.466,1260,0,55.7,0.0
2025-12-29 15:53:04.517,1261,3,38.8,0.53
2025-12-29 15:53:04.561,1262,2,41.0,0.57
2025-12-29 15:53:04.607,1263,2,44.8,0.64
2025-12-29 15:53:04.641,1264,2,62.0,0.5
2025-12-29 15:53:04.679,1265,2,61.7,0.44
2025-12-29 15:53:04.714,1266,1,56.1,0.45
2025-12-29 15:53:04.761,1267,2,42.8,0.49
2025-12-29 15:53:04.796,1268,4,63.7,0.52
2025-12-29 15:53:04.852,1269,1,46.8,0.47
2025-12-29 15:53:04.893,1270,2,44.9,0.46
2025-12-29 15:53:04.944,1271,1,44.1,0.55
2025-12-29 15:53:04.993,1272,1,35.8,0.44
2025-12-29 15:53:05.037,1273,1,46.8,0.4
2025-12-29 15:53:05.091,1274,0,39.9,0.0
2025-12-29 15:53:05.187,1275,0,45.7,0.0
2025-12-29 15:53:05.240,1276,2,45.0,0.5
2025-12-29 15:53:05.287,1277,2,40.3,0.59
2025-12-29 15:53:05.337,1278,2,46.1,0.5
2025-12-29 15:53:05.402,1279,1,42.4,0.41
2025-12-29 15:53:05.441,1280,2,46.3,0.48
2025-12-29 15:53:05.488,1281,2,42.4,0.57
2025-12-29 15:53:05.528,1282,1,47.2,0.71
2025-12-29 15:53:05.574,1283,1,44.5,0.66
2025-12-29 15:53:05.611,1284,2,45.2,0.53
2025-12-29 15:53:05.645,1285,1,60.0,0.65
2025-12-29 15:53:05.686,1286,2,53.3,0.53
2025-12-29 15:53:05.732,1287,1,44.9,0.54
2025-12-29 15:53:05.780,1288,3,40.9,0.53
2025-12-29 15:53:05.819,1289,2,48.1,0.55
2025-12-29 15:53:05.958,1290,2,44.8,0.55
2025-12-29 15:53:05.997,1291,1,46.7,0.43
2025-12-29 15:53:06.046,1292,3,39.7,0.47
2025-12-29 15:53:06.105,1293,1,36.7,0.48
2025-12-29 15:53:06.146,1294,1,48.3,0.44
2025-12-29 15:53:06.193,1295,1,38.3,0.51
2025-12-29 15:53:06.248,1296,2,38.9,0.53
2025-12-29 15:53:06.297,1297,1,60.0,0.62
2025-12-29 15:53:06.351,1298,1,43.3,0.58
2025-12-29 15:53:06.397,1299,1,49.5,0.49
2025-12-29 15:53:06.438,1300,1,42.8,0.49
2025-12-29 15:53:06.483,1301,1,39.8,0.47
2025-12-29 15:53:06.523,1302,1,54.6,0.56
2025-12-29 15:53:06.562,1303,3,47.2,0.48
2025-12-29 15:53:06.612,1304,0,40.0,0.0
2025-12-29 15:53:06.720,1305,0,56.0,0.0
2025-12-29 15:53:06.760,1306,0,60.1,0.0
2025-12-29 15:53:06.797,1307,1,60.7,0.5
2025-12-29 15:53:06.847,1308,1,43.6,0.53
2025-12-29 15:53:06.909,1309,1,32.9,0.43
2025-12-29 15:53:06.945,1310,1,52.8,0.58
2025-12-29 15:53:06.990,1311,1,37.5,0.42
2025-12-29 15:53:07.030,1312,1,48.0,0.44
2025-12-29 15:53:07.086,1313,1,36.3,0.55
2025-12-29 15:53:07.129,1314,0,66.9,0.0
2025-12-29 15:53:07.178,1315,0,40.0,0.0
2025-12-29 15:53:07.238,1316,1,44.6,0.54
2025-12-29 15:53:07.283,1317,1,40.4,0.5
2025-12-29 15:53:07.335,1318,2,32.9,0.49
2025-12-29 15:53:07.378,1319,1,47.8,0.43
2025-12-29 15:53:07.499,1320,1,45.4,0.41
2025-12-29 15:53:07.552,1321,2,34.5,0.53
2025-12-29 15:53:07.587,1322,2,54.3,0.54
2025-12-29 15:53:07.634,1323,2,52.9,0.52
2025-12-29 15:53:07.681,1324,2,39.2,0.52
2025-12-29 15:53:07.760,1325,3,37.2,0.48
2025-12-29 15:53:07.809,1326,5,42.8,0.53
2025-12-29 15:53:07.858,1327,5,33.3,0.5
2025-12-29 15:53:07.900,1328,2,49.7,0.61
2025-12-29 15:53:07.949,1329,7,32.5,0.5
2025-12-29 15:53:07.991,1330,5,63.8,0.53
2025-12-29 15:53:08.048,1331,4,38.7,0.55
2025-12-29 15:53:08.102,1332,7,37.3,0.51
2025-12-29 15:53:08.148,1333,6,37.1,0.55
2025-12-29 15:53:08.202,1334,4,39.4,0.58
2025-12-29 15:53:08.380,1335,6,40.8,0.58
2025-12-29 15:53:08.444,1336,7,38.1,0.6
2025-12-29 15:53:08.490,1337,7,42.2,0.55
2025-12-29 15:53:08.536,1338,7,40.8,0.52
2025-12-29 15:53:08.597,1339,5,41.9,0.48
2025-12-29 15:53:08.637,1340,6,42.8,0.5
2025-12-29 15:53:08.673,1341,5,59.4,0.55
2025-12-29 15:53:08.715,1342,5,49.9,0.55
2025-12-29 15:53:08.755,1343,7,49.1,0.55
2025-12-29 15:53:08.795,1344,6,61.4,0.54
2025-12-29 15:53:08.853,1345,7,36.6,0.52
2025-12-29 15:53:08.902,1346,6,41.5,0.53
2025-12-29 15:53:08.958,1347,5,42.4,0.52
2025-12-29 15:53:09.004,1348,3,40.9,0.61
2025-12-29 15:53:09.057,1349,4,36.1,0.55
2025-12-29 15:53:09.130,1350,4,42.1,0.54
2025-12-29 15:53:09.185,1351,4,36.6,0.53
2025-12-29 15:53:09.229,1352,4,37.6,0.54
2025-12-29 15:53:09.281,1353,5,35.0,0.58
2025-12-29 15:53:09.318,1354,5,49.1,0.52
2025-12-29 15:53:09.362,1355,4,40.7,0.52
2025-12-29 15:53:09.402,1356,3,42.0,0.53
2025-12-29 15:53:09.457,1357,3,34.1,0.48
2025-12-29 15:53:09.509,1358,5,55.1,0.5
2025-12-29 15:53:09.553,1359,4,47.0,0.51
2025-12-29 15:53:09.607,1360,3,41.3,0.45
2025-12-29 15:53:09.660,1361,3,45.5,0.56
2025-12-29 15:53:09.713,1362,2,43.8,0.52
2025-12-29 15:53:09.750,1363,3,51.6,0.53
2025-12-29 15:53:09.787,1364,2,52.3,0.48
2025-12-29 15:53:09.872,1365,2,60.4,0.45
2025-12-29 15:53:09.909,1366,2,48.7,0.56
2025-12-29 15:53:09.943,1367,3,53.7,0.55
2025-12-29 15:53:09.977,1368,2,66.4,0.48
2025-12-29 15:53:10.023,1369,3,46.4,0.52
2025-12-29 15:53:10.072,1370,3,39.0,0.51
2025-12-29 15:53:10.124,1371,3,41.3,0.48
2025-12-29 15:53:10.164,1372,3,42.0,0.48
2025-12-29 15:53:10.209,1373,1,40.4,0.6
2025-12-29 15:53:10.258,1374,1,48.9,0.55
2025-12-29 15:53:10.305,1375,1,43.2,0.51
2025-12-29 15:53:10.339,1376,1,54.9,0.51
2025-12-29 15:53:10.390,1377,2,40.4,0.59
2025-12-29 15:53:10.431,1378,2,46.0,0.47
2025-12-29 15:53:10.478,1379,2,42.9,0.47
2025-12-29 15:53:10.552,1380,1,44.7,0.56
2025-12-29 15:53:10.603,1381,2,40.0,0.48
2025-12-29 15:53:10.647,1382,2,46.2,0.46
2025-12-29 15:53:10.678,1383,2,60.9,0.49
2025-12-29 15:53:10.723,1384,2,46.6,0.57
2025-12-29 15:53:10.764,1385,2,50.9,0.52
2025-12-29 15:53:10.819,1386,2,40.0,0.5
2025-12-29 15:53:10.868,1387,2,43.9,0.53
2025-12-29 15:53:10.915,1388,2,36.7,0.53
2025-12-29 15:53:10.957,1389,1,48.6,0.55
2025-12-29 15:53:10.999,1390,1,39.0,0.46
2025-12-29 15:53:11.050,1391,2,47.4,0.53
2025-12-29 15:53:11.103,1392,2,40.4,0.57
2025-12-29 15:53:11.157,1393,2,44.0,0.59
2025-12-29 15:53:11.199,1394,3,43.9,0.48
2025-12-29 15:53:11.299,1395,2,43.0,0.47
2025-12-29 15:53:11.343,1396,0,45.1,0.0
2025-12-29 15:53:11.395,1397,1,40.0,0.44
2025-12-29 15:53:11.444,1398,1,37.0,0.41
2025-12-29 15:53:11.487,1399,2,45.5,0.46
2025-12-29 15:53:11.534,1400,1,46.3,0.48
2025-12-29 15:53:11.581,1401,0,49.7,0.0
2025-12-29 15:53:11.622,1402,3,41.9,0.47
2025-12-29 15:53:11.668,1403,3,46.9,0.48
2025-12-29 15:53:11.716,1404,3,45.3,0.47
2025-12-29 15:53:11.762,1405,4,42.0,0.53
2025-12-29 15:53:11.806,1406,3,46.8,0.52
2025-12-29 15:53:11.863,1407,2,40.1,0.53
2025-12-29 15:53:11.902,1408,2,52.1,0.56
2025-12-29 15:53:11.958,1409,1,42.9,0.65
2025-12-29 15:53:12.053,1410,2,45.1,0.57
2025-12-29 15:53:12.102,1411,2,43.2,0.53
2025-12-29 15:53:12.147,1412,2,46.8,0.58
2025-12-29 15:53:12.191,1413,1,60.4,0.69
2025-12-29 15:53:12.230,1414,1,41.9,0.71
2025-12-29 15:53:12.267,1415,2,53.0,0.59
2025-12-29 15:53:12.315,1416,3,55.2,0.55
2025-12-29 15:53:12.358,1417,3,61.5,0.57
2025-12-29 15:53:12.396,1418,4,62.1,0.6
2025-12-29 15:53:12.455,1419,4,36.4,0.54
2025-12-29 15:53:12.517,1420,3,29.4,0.57
2025-12-29 15:53:12.553,1421,4,52.8,0.55
2025-12-29 15:53:12.588,1422,4,51.9,0.55
2025-12-29 15:53:12.631,1423,4,45.5,0.59
2025-12-29 15:53:12.666,1424,4,54.0,0.59
2025-12-29 15:53:12.774,1425,3,65.9,0.51
2025-12-29 15:53:12.820,1426,3,47.2,0.51
2025-12-29 15:53:12.855,1427,3,60.1,0.49
2025-12-29 15:53:12.901,1428,4,51.4,0.46
2025-12-29 15:53:12.942,1429,2,57.5,0.52
2025-12-29 15:53:12.982,1430,2,43.7,0.52
2025-12-29 15:53:13.040,1431,3,39.8,0.49
2025-12-29 15:53:13.084,1432,2,43.0,0.52
2025-12-29 15:53:13.116,1433,3,60.1,0.43
2025-12-29 15:53:13.152,1434,1,44.0,0.42
2025-12-29 15:53:13.193,1435,2,59.2,0.5
2025-12-29 15:53:13.260,1436,2,40.4,0.44
2025-12-29 15:53:13.315,1437,3,48.2,0.52
2025-12-29 15:53:13.360,1438,3,43.2,0.5
2025-12-29 15:53:13.419,1439,1,41.4,0.46
2025-12-29 15:53:13.507,1440,1,51.3,0.49
2025-12-29 15:53:13.557,1441,1,43.4,0.48
2025-12-29 15:53:13.601,1442,1,39.9,0.5
2025-12-29 15:53:13.636,1443,1,66.7,0.48
2025-12-29 15:53:13.676,1444,1,63.6,0.53
2025-12-29 15:53:13.707,1445,1,63.8,0.48
2025-12-29 15:53:13.750,1446,2,40.7,0.46
2025-12-29 15:53:13.805,1447,2,53.5,0.46
2025-12-29 15:53:13.858,1448,1,41.5,0.52
2025-12-29 15:53:13.902,1449,1,45.0,0.45
2025-12-29 15:53:13.947,1450,1,45.1,0.44
2025-12-29 15:53:13.984,1451,1,48.8,0.44
2025-12-29 15:53:14.033,1452,1,36.9,0.47
2025-12-29 15:53:14.085,1453,1,44.0,0.49
2025-12-29 15:53:14.119,1454,1,53.4,0.47
2025-12-29 15:53:14.209,1455,1,46.9,0.49
2025-12-29 15:53:14.262,1456,1,46.6,0.44
2025-12-29 15:53:14.302,1457,1,43.2,0.47
2025-12-29 15:53:14.342,1458,1,48.0,0.5
2025-12-29 15:53:14.388,1459,2,44.9,0.46
2025-12-29 15:53:14.434,1460,1,37.7,0.54
2025-12-29 15:53:14.480,1461,3,44.0,0.52
2025-12-29 15:53:14.527,1462,2,40.0,0.49
2025-12-29 15:53:14.570,1463,1,47.6,0.53
2025-12-29 15:53:14.616,1464,1,39.6,0.57
2025-12-29 15:53:14.660,1465,2,48.3,0.51
2025-12-29 15:53:14.701,1466,1,55.3,0.49
2025-12-29 15:53:14.751,1467,2,55.2,0.42
2025-12-29 15:53:14.799,1468,2,43.2,0.41
2025-12-29 15:53:14.833,1469,2,57.8,0.47
2025-12-29 15:53:14.940,1470,2,37.4,0.43
2025-12-29 15:53:14.991,1471,2,41.2,0.45
2025-12-29 15:53:15.043,1472,2,44.5,0.54
2025-12-29 15:53:15.090,1473,2,39.0,0.5
2025-12-29 15:53:15.139,1474,2,33.1,0.53
2025-12-29 15:53:15.181,1475,2,48.2,0.47
2025-12-29 15:53:15.232,1476,1,39.0,0.46
2025-12-29 15:53:15.276,1477,2,62.5,0.5
2025-12-29 15:53:15.313,1478,1,49.5,0.51
2025-12-29 15:53:15.354,1479,1,61.8,0.51
2025-12-29 15:53:15.402,1480,1,48.9,0.57
2025-12-29 15:53:15.443,1481,2,41.5,0.49
2025-12-29 15:53:15.486,1482,1,46.2,0.61
2025-12-29 15:53:15.535,1483,1,45.7,0.54
2025-12-29 15:53:15.566,1484,1,62.4,0.52
2025-12-29 15:53:15.655,1485,1,41.6,0.52
2025-12-29 15:53:15.694,1486,0,46.6,0.0
2025-12-29 15:53:15.725,1487,1,57.3,0.43
2025-12-29 15:53:15.778,1488,1,47.1,0.42
2025-12-29 15:53:15.824,1489,0,42.3,0.0
2025-12-29 15:53:15.869,1490,1,42.3,0.44
2025-12-29 15:53:15.914,1491,0,52.0,0.0
2025-12-29 15:53:15.973,1492,0,47.2,0.0
2025-12-29 15:53:16.018,1493,0,42.7,0.0
2025-12-29 15:53:16.069,1494,0,36.4,0.0
2025-12-29 15:53:16.100,1495,0,73.4,0.0
2025-12-29 15:53:16.138,1496,0,68.1,0.0
2025-12-29 15:53:16.178,1497,0,44.4,0.0
2025-12-29 15:53:16.222,1498,1,44.2,0.41
2025-12-29 15:53:16.267,1499,0,47.7,0.0
2025-12-29 15:53:16.370,1500,0,41.8,0.0
2025-12-29 15:53:16.416,1501,0,41.8,0.0
2025-12-29 15:53:16.461,1502,1,44.4,0.45
2025-12-29 15:53:16.515,1503,0,48.6,0.0
2025-12-29 15:53:16.560,1504,0,40.3,0.0
2025-12-29 15:53:16.602,1505,1,43.2,0.48
2025-12-29 15:53:16.651,1506,1,34.1,0.49
2025-12-29 15:53:16.704,1507,1,54.4,0.47
2025-12-29 15:53:16.743,1508,1,42.2,0.47
2025-12-29 15:53:16.777,1509,1,58.9,0.48
2025-12-29 15:53:16.837,1510,1,48.8,0.48
2025-12-29 15:53:16.876,1511,1,45.4,0.41
2025-12-29 15:53:16.927,1512,1,40.7,0.44
2025-12-29 15:53:16.969,1513,1,60.3,0.52
2025-12-29 15:53:17.019,1514,1,43.3,0.52
2025-12-29 15:53:17.158,1515,2,36.7,0.47
2025-12-29 15:53:17.199,1516,1,41.7,0.41
2025-12-29 15:53:17.237,1517,1,49.2,0.49
2025-12-29 15:53:17.286,1518,1,33.3,0.46
2025-12-29 15:53:17.336,1519,0,47.5,0.0
2025-12-29 15:53:17.382,1520,1,41.2,0.48
2025-12-29 15:53:17.424,1521,1,41.2,0.48
2025-12-29 15:53:17.469,1522,1,48.1,0.41
2025-12-29 15:53:17.513,1523,0,47.0,0.0
2025-12-29 15:53:17.562,1524,0,45.4,0.0
2025-12-29 15:53:17.593,1525,0,71.1,0.0
2025-12-29 15:53:17.628,1526,0,66.5,0.0
2025-12-29 15:53:17.685,1527,1,44.0,0.61
2025-12-29 15:53:17.734,1528,1,45.7,0.41
2025-12-29 15:53:17.783,1529,1,36.9,0.55
